# gg_dump v1
# node	id	cube_idx	cube_id	gid	k	du	prior	n_prior	comp
node	630	81	z04480_y03072_x03072	4	7	114.41782469770709	-0.33391378248087283	33	2
node	631	81	z04480_y03072_x03072	5	9	53.559227415866019	-0.42166270948655166	50	2
node	632	82	z04736_y03072_x02560	0	-2	-2.1926867701495212	-0.48935570588443411	43	5
node	633	82	z04736_y03072_x02560	1	4	0.22301956946921564	-0.11294949247380785	85	50
node	634	82	z04736_y03072_x02560	2	-3	1.3244100814754347	-0.81200987776096267	69	8
node	635	82	z04736_y03072_x02560	3	0	-1.8416676508445562	-0.23010435560770823	45	6
node	636	82	z04736_y03072_x02560	4	1	0	0.7091837706338634	46	9
node	637	82	z04736_y03072_x02560	5	1	0	0.87001618808518555	56	12
node	638	82	z04736_y03072_x02560	6	-5	-6.9047169698183097	0.43093966823358221	29	10
node	639	82	z04736_y03072_x02560	7	-1	-0.083546697348424459	-0.14360058857076602	49	11
node	640	82	z04736_y03072_x02560	8	1	0	1.0661407451131062	39	71
node	641	83	z04608_y03456_x02560	0	2	3.3582347982537613	0.38182152051607293	45	0
node	642	83	z04608_y03456_x02560	1	1	130.97539486207137	-0.19300377069257282	44	2
node	643	83	z04608_y03456_x02560	2	4	4.2775785895565832	0.68685392527029809	58	1
node	644	83	z04608_y03456_x02560	3	1	103.82640593480602	0.16614187809169631	38	2
node	645	83	z04608_y03456_x02560	4	-1	11.992145894583302	-0.00089298660396410466	29	2
node	646	84	z04736_y03072_x03072	0	11	-50.894558649025157	0.60615753642497427	32	24
node	647	84	z04736_y03072_x03072	1	12	-24.839774818276965	0.94759583931904467	38	23
node	648	84	z04736_y03072_x03072	2	12	-31.356117289451163	-0.42099926605493654	34	13
node	649	84	z04736_y03072_x03072	5	10	-29.832634327558935	-0.65891211565296237	36	11
node	650	84	z04736_y03072_x03072	6	3	-33.691689666160414	-0.19660695941004114	36	1
node	651	84	z04736_y03072_x03072	7	13	-36.343822472337251	-0.25205179703993513	41	42
node	652	84	z04736_y03072_x03072	8	0	0	0.011121660059340255	38	72
node	653	84	z04736_y03072_x03072	9	0	0	0.13027356898588735	50	73
node	654	85	z04608_y03456_x03072	0	7	103.35939149567679	-0.41203264799290523	48	2
node	655	85	z04608_y03456_x03072	1	7	48.588135836010281	-0.34755483101569934	47	2
node	656	85	z04608_y03456_x03072	2	10	123.9503157370853	0.17280512675407966	45	2
node	657	85	z04608_y03456_x03072	3	9	-23.468970015687432	0.2541807185837841	41	2
node	658	85	z04608_y03456_x03072	4	7	-62.096508173492111	0.39003634541022164	37	2
node	659	85	z04608_y03456_x03072	5	9	11.575783369184364	-0.063143121649415102	34	0
node	660	85	z04608_y03456_x03072	6	4	-109.68510780814995	0.10565678903121931	20	2
node	661	85	z04608_y03456_x03072	7	5	-88.326039480776387	0.88691863889774114	23	2
node	662	85	z04608_y03456_x03072	8	7	21.006726520706593	-0.22739983811067846	24	1
node	663	86	z04608_y03200_x02944	0	-3	-95.894950176247448	0.15650071084715911	37	2
node	664	86	z04608_y03200_x02944	1	1	-58.10681256346686	0.36074828618316163	39	2
node	665	86	z04608_y03200_x02944	2	2	-18.003936306366199	-0.11223889316403565	35	2
node	666	86	z04608_y03200_x02944	3	0	62.075022820492961	0.21996694807584513	41	2
node	667	86	z04608_y03200_x02944	4	-2	115.598705610173	-0.19836952798013005	56	2
node	668	86	z04608_y03200_x02944	5	-6	-2.2182167749780319	-0.85354422440325128	39	0
node	669	86	z04608_y03200_x02944	6	-2	-116.35687164313458	-0.46682052387608197	25	2
node	670	86	z04608_y03200_x02944	7	2	-1.718621562825092	0.052959569626051084	16	22
node	671	86	z04608_y03200_x02944	8	3	-0.46668605678382846	0.41015621155208709	30	22
node	672	87	z04352_y03328_x03072	0	8	-37.48680776308197	0.43857576226256106	45	2
node	673	87	z04352_y03328_x03072	1	7	29.51057529275937	0.3719503192882665	49	2
node	674	87	z04352_y03328_x03072	2	8	77.040249614843049	-0.12078714354675843	53	2
node	675	87	z04352_y03328_x03072	3	5	-73.252505027058305	0.36248253071433173	35	2
node	676	87	z04352_y03328_x03072	4	10	124.42240336711478	-0.47658334173490469	33	2
node	677	87	z04352_y03328_x03072	5	2	-119.17848445278878	-0.25168115647991246	39	2
node	678	87	z04352_y03328_x03072	6	3	-120.60811168119176	-0.46473547387385739	13	2
node	679	87	z04352_y03328_x03072	7	1	1.966068138728815	0.80591694339493292	11	62
node	680	88	z04608_y03200_x02816	0	-9	-60.936955332496836	0.036067349608738065	367	2
node	681	88	z04608_y03200_x02816	1	-7	-7.7202036865871833	-0.3748535245116365	46	2
node	682	88	z04608_y03200_x02816	2	-9	86.559233361706504	-0.23911636182589599	46	2
node	683	88	z04608_y03200_x02816	3	-10	135.58398532728364	0.23959134783006922	46	2
node	684	88	z04608_y03200_x02816	4	-12	4.8120337640806383	-0.46592385426107669	44	0
node	685	88	z04608_y03200_x02816	5	-1	-112.52599218118405	-0.13640673542720486	40	2
node	686	88	z04608_y03200_x02816	6	-5	-115.77713491471923	0.21378247016328278	33	2
node	687	88	z04608_y03200_x02816	7	-14	-12.63960828877066	-0.15109305853072322	29	1
node	688	88	z04608_y03200_x02816	8	1	-19.370367441025508	0.51556458202616462	16	22
node	689	88	z04608_y03200_x02816	9	4	0	0.58215144289120069	34	22
node	690	88	z04608_y03200_x02816	10	2	-2.622430156575092	-0.13567632608088032	50	22
node	691	89	z04608_y03584_x02560	0	3	-3.0388658288943589	0.61075046532023425	45	3
node	692	89	z04608_y03584_x02560	1	4	3.2834379645565832	-0.01425537799778159	41	1
node	693	89	z04608_y03584_x02560	2	2	3.4851879232537613	0.18118765327403227	34	0
node	694	89	z04608_y03584_x02560	3	3	129.14584513810968	0.39140502129804167	46	2
node	695	90	z04352_y03328_x02560	0	4	2.2433306344207722	-0.57654434670743171	37	2
node	696	90	z04352_y03328_x02560	1	2	92.718783637043714	0.17963472601197061	38	2
node	697	90	z04352_y03328_x02560	2	3	145.0166966998051	-0.053372182645527948	42	2
node	698	90	z04352_y03328_x02560	3	3	-2.2663302573587316	0.027028154888780184	37	0
node	699	90	z04352_y03328_x02560	4	2	-28.99189525410975	0.59834409789497478	43	2
node	700	90	z04352_y03328_x02560	5	1	6.2444455523044553	-0.0090370584953108294	31	1
node	701	90	z04352_y03328_x02560	6	1	-27.472353585649671	0.44352931203955687	224	2
node	702	90	z04352_y03328_x02560	7	7	10.265523887285326	-0.023679136752159182	45	23
node	703	90	z04352_y03328_x02560	8	1	0	0.55874864047491801	214	74
node	704	91	z04736_y03200_x02688	0	-13	-10.028618370706226	0.36285217222531446	45	0
node	705	91	z04736_y03200_x02688	1	-14	-13.242039710604217	0.038679418402852543	47	1
node	706	91	z04736_y03200_x02688	2	-8	23.153513240209804	-0.052046503306985972	47	23
node	707	91	z04736_y03200_x02688	3	-7	14.110866542184112	0.21090021651403801	50	24
node	708	91	z04736_y03200_x02688	4	-14	117.38855890894632	-0.12699167113649312	38	2
node	709	91	z04736_y03200_x02688	5	-12	110.10253754438844	0.24513345340154524	33	2
node	710	91	z04736_y03200_x02688	6	-5	-1.887126350149174	0.30271887870752601	31	13
node	711	91	z04736_y03200_x02688	7	-10	-5.5080779961290887	0.7056579582207968	28	2
node	712	91	z04736_y03200_x02688	8	-2	-4.3451589288689547	0.48850032461716425	39	11
node	713	91	z04736_y03200_x02688	9	-12	-48.727153266437881	-0.33696970357365291	42	2
node	714	92	z04608_y03584_x03072	0	8	27.396536718882203	0.63184865601523277	47	1
node	715	92	z04608_y03584_x03072	1	8	6.1177793172277006	0.2833181945933822	47	27
node	716	92	z04608_y03584_x03072	2	8	20.254129089530579	0.46463941976307904	43	0
node	717	92	z04608_y03584_x03072	3	9	130.83873861395631	0.38404595166906658	35	2
node	718	92	z04608_y03584_x03072	4	5	0.56399619996454931	-0.34352375096755439	37	29
node	719	92	z04608_y03584_x03072	5	5	106.25256737884723	-0.43310532259629991	36	2
node	720	93	z04352_y03200_x02816	0	1	-122.51355465692967	0.79498848270143296	50	2
node	721	93	z04352_y03200_x02816	1	-1	-31.076241872188348	-0.11840862200665704	44	2
node	722	93	z04352_y03200_x02816	2	0	-3.6927028813563538	-0.76109444296798556	51	2
node	723	93	z04352_y03200_x02816	3	0	-2.646728515625	-0.68910730014034549	31	28
node	724	93	z04352_y03200_x02816	4	-3	97.158036997482498	-0.68715861695049374	51	2
node	725	93	z04352_y03200_x02816	5	4	-0.38298174075248426	-0.073818128084993218	24	22
node	726	93	z04352_y03200_x02816	6	-5	140.08421604563722	-0.051886068520043127	50	2
node	727	93	z04352_y03200_x02816	7	0	1.2128059475890325	0.15415181352857407	40	69
node	728	93	z04352_y03200_x02816	8	0	3.9334402816571128	-0.011916626293006369	213	22
node	729	94	z04352_y03584_x02560	0	0	-4.3203125	-0.25743941185011582	43	3
node	730	94	z04352_y03584_x02560	1	2	2.8104085859487213	0.24128355086501854	38	1
node	731	94	z04352_y03584_x02560	2	0	1.6327228234290487	-0.16579623006247743	30	0
node	732	94	z04352_y03584_x02560	3	0	0	0.05389213257441039	32	75
node	733	95	z04608_y03328_x03072	0	15	-29.391591165668274	0.69802865279047044	42	2
node	734	95	z04608_y03328_x03072	1	10	-56.908799023063239	1.1068282826839884	39	2
node	735	95	z04608_y03328_x03072	2	5	-100.77106646289872	0.36583432165117979	38	2
node	736	95	z04608_y03328_x03072	3	12	47.595523674214803	-0.80471797945019097	56	2
node	737	95	z04608_y03328_x03072	4	11	101.56698024657345	-0.024436994849838339	30	2
node	738	95	z04608_y03328_x03072	5	10	124.4581282370853	-0.58356592715604239	27	2
node	739	96	z04480_y03200_x02688	0	-7	135.83669779935184	-0.4929189815959279	48	2
node	740	96	z04480_y03200_x02688	1	-8	-3.6258235704585786	-0.34292168451024663	42	0
node	741	96	z04480_y03200_x02688	2	-5	92.299203667921631	-0.21426216997634887	46	2
node	742	96	z04480_y03200_x02688	3	-3	-2.2475080001834158	0.10295414614216959	44	2
node	743	96	z04480_y03200_x02688	4	-9	-7.3958838545280514	0.56643156152245422	40	1
node	744	96	z04480_y03200_x02688	5	-6	-37.579347512453751	-0.37579779562432714	37	2
node	745	96	z04480_y03200_x02688	6	-3	-0.31272020251071808	0.50130222620936482	35	23
node	746	96	z04480_y03200_x02688	7	-9	-42.508455326537387	-0.15144239719453298	23	2
node	747	96	z04480_y03200_x02688	8	-5	2.7481439691354126	-0.11754836907020205	25	24
node	748	96	z04480_y03200_x02688	9	-5	-111.70643805687928	-0.34363808375680971	46	2
node	749	97	z04352_y03584_x03072	0	2	1.2374748694437585	0.27516108824427726	43	46
node	750	97	z04352_y03584_x03072	1	0	0.63890316723518481	0.28414626618527999	35	27
node	751	97	z04352_y03584_x03072	2	-1	-0.33003822793762083	-0.23468894099103157	44	30
node	752	97	z04352_y03584_x03072	3	0	17.738555283610935	0.28670559729906486	30	1
node	753	97	z04352_y03584_x03072	4	-1	0	-0.57493863221211972	35	76
node	754	97	z04352_y03584_x03072	5	-1	0	-0.57220928494587242	29	77
node	755	97	z04352_y03584_x03072	6	1	21.072079547546309	0.24633082782437299	26	0
node	756	97	z04352_y03584_x03072	7	-1	0	-0.63330266321819029	23	78
node	757	97	z04352_y03584_x03072	8	1	-0.13334857590007232	0.40546036583722866	17	65
node	758	97	z04352_y03584_x03072	9	0	0	-0.4257419890833643	37	79
node	759	98	z04608_y03328_x02560	0	-2	-4.7073795643848371	0.27902683536552203	44	0
node	760	98	z04608_y03328_x02560	1	-2	-6.6919448862016679	0.36299631968074142	49	1
node	761	98	z04608_y03328_x02560	2	-1	136.19976326573664	0.8902169781504371	42	2
node	762	98	z04608_y03328_x02560	3	0	96.425141400759969	0.16332555206119403	37	2
node	763	98	z04608_y03328_x02560	4	3	-4.439812906012321	-0.47695182767108169	34	23
node	764	98	z04608_y03328_x02560	5	-3	11.129932459807435	0.54275302732817454	30	2
node	765	98	z04608_y03328_x02560	6	4	11.379646672188187	0.19752894971409463	48	24
# edge	a	b	cube_a	gid_a	cube_b	gid_b	obs	du	conf	mad	n	in_tree
edge	1	132	z04736_y03456_x02560	1	z04736_y03584_x02560	1	-5	-5.5923179403753238	7.2925065914298752	0.00194032984324366	8	1
edge	2	136	z04736_y03456_x02560	2	z04736_y03584_x02560	5	-3	-4.366861123925446	4.585448240491921	0.001808118804383696	5	0
edge	4	131	z04736_y03456_x02560	4	z04736_y03584_x02560	0	-6	-7.7270854523812886	6.854720377718869	0.003341579405642392	8	1
edge	2	506	z04736_y03456_x02560	2	z04736_y03456_x02688	5	0	3.427734375	5.3291410294635835	0.0025177001953125	6	1
edge	3	504	z04736_y03456_x02560	3	z04736_y03456_x02688	3	-1	0.57480467053801476	3.6432866488721509	0.001958195363179982	4	1
edge	7	635	z04608_y03072_x02560	1	z04736_y03072_x02560	3	2	3.1078611864704726	8.4802372736601317	0.001225821187702536	9	1
edge	9	634	z04608_y03072_x02560	3	z04736_y03072_x02560	2	4	6.9990214908475537	5.7682065917998875	0.00080369315665507202	6	1
edge	10	634	z04608_y03072_x02560	4	z04736_y03072_x02560	2	2	0.60962114594394734	5.1591990222753994	0.007135995218547464	7	1
edge	11	636	z04608_y03072_x02560	5	z04736_y03072_x02560	4	2	0.46978256787906503	3.4415997508027769	0.003245004007609964	4	1
edge	12	638	z04608_y03072_x02560	6	z04736_y03072_x02560	6	2	5.2187117958460476	4.768388763062557	0.00097144443729746399	5	0
edge	14	637	z04608_y03072_x02560	8	z04736_y03072_x02560	5	3	7.7087199002316993	5.3237184426591657	0.002540636078428804	6	1
edge	9	499	z04608_y03072_x02560	3	z04608_y03200_x02560	9	-3	-1.5507609911737745	6.446691412844717	0.001716566070008696	7	1
edge	10	496	z04608_y03072_x02560	4	z04608_y03200_x02560	6	-3	1.0265582577271744	5.2596517180482776	0.002815198882508696	6	1
edge	12	494	z04608_y03072_x02560	6	z04608_y03200_x02560	4	-3	-0.48761428286070441	10.304278248984316	0.001350355132508696	11	1
edge	13	492	z04608_y03072_x02560	7	z04608_y03200_x02560	2	-3	2.8948617222968096	4.547268435717255	0.001991224273133696	5	0
edge	15	491	z04608_y03072_x02560	9	z04608_y03200_x02560	1	-3	0.46782008502850658	8.7367298005740501	0.00060267446844619599	9	1
edge	6	514	z04608_y03072_x02560	0	z04608_y03072_x02688	7	3	0.78776312191075704	10.202199156848138	0.001563978179383696	11	1
edge	7	512	z04608_y03072_x02560	1	z04608_y03072_x02688	5	3	0.69133127364375468	9.3742253037182479	0.001335096343446196	10	1
edge	8	516	z04608_y03072_x02560	2	z04608_y03072_x02688	9	3	0.60189112575608306	4.6837628404474163	0.001350355132508696	5	1
edge	9	508	z04608_y03072_x02560	3	z04608_y03072_x02688	1	3	1.0427661747971797	3.6403406284008897	0.001975965484071196	4	1
edge	13	510	z04608_y03072_x02560	7	z04608_y03072_x02688	3	2	3.9034507145163388	5.2293374709515881	0.002947457620891214	6	1
edge	15	511	z04608_y03072_x02560	9	z04608_y03072_x02688	4	3	4.4314456348342901	26.218523970421757	0.007461500152039946	36	1
edge	16	155	z04736_y03456_x03072	0	z04736_y03584_x03072	6	2	-0.96023545256730358	2.5395241234504753	0.003626473734172464	3	0
edge	17	154	z04736_y03456_x03072	1	z04736_y03584_x03072	5	3	-1.9011459546582046	5.2074110252505355	0.003044080718446196	6	0
edge	19	153	z04736_y03456_x03072	3	z04736_y03584_x03072	4	4	-1.1291570686016712	2.6496157216217688	0.002644793171469928	3	0
edge	22	151	z04736_y03456_x03072	6	z04736_y03584_x03072	2	3	2.4205340765611254	2.4557323020617789	0.004432630523133696	3	1
edge	35	336	z04736_y03200_x02944	13	z04736_y03328_x02944	0	-5	10.579579734300296	7.5412879789486409	0.00652066869191259	10	1
edge	37	338	z04736_y03200_x02944	15	z04736_y03328_x02944	2	2	-1.2901797642437032	10.210743356246473	0.007422097513469339	14	1
edge	23	186	z04736_y03200_x02944	0	z04736_y03200_x03072	5	-5	1.8305530990537591	5.1753978378739696	0.00318662328175634	6	1
edge	24	184	z04736_y03200_x02944	1	z04736_y03200_x03072	3	-6	18.199712530009492	5.0292178631524314	0.003860569031857608	6	1
edge	30	187	z04736_y03200_x02944	7	z04736_y03200_x03072	6	-6	-0.092610577747109346	4.9206550010083285	0.004386997254513858	6	1
edge	32	183	z04736_y03200_x02944	9	z04736_y03200_x03072	2	-11	21.780114885274088	4.4324063579079409	0.0025611083292460535	5	1
edge	33	181	z04736_y03200_x02944	10	z04736_y03200_x03072	0	-12	27.005548264116442	7.2806022429238348	0.001976203981683966	8	1
edge	34	182	z04736_y03200_x02944	12	z04736_y03200_x03072	1	-14	12.795929834566778	2.4870278794014022	0.0041251819076677521	3	0
edge	38	650	z04608_y03072_x03072	0	z04736_y03072_x03072	6	3	-3.2298925408094874	2.1745988884791587	0.007591295258116304	3	0
edge	40	646	z04608_y03072_x03072	2	z04736_y03072_x03072	0	3	-12.06490310349227	3.443101817799727	0.00323486328125	4	0
edge	42	648	z04608_y03072_x03072	4	z04736_y03072_x03072	2	3	-38.647540307105373	4.2799946313507613	0.003364515288758696	5	1
edge	43	649	z04608_y03072_x03072	5	z04736_y03072_x03072	5	-1	8.4475472684687247	5.1237103245619728	0.003420527781351268	6	1
edge	44	649	z04608_y03072_x03072	6	z04736_y03072_x03072	5	8	-4.181661508842808	13.808680994521703	0.003173828125	16	1
edge	38	475	z04608_y03072_x03072	0	z04608_y03200_x03072	6	-3	-2.7208919000181595	7.225463687753094	0.002143907562803804	8	1
edge	41	472	z04608_y03072_x03072	3	z04608_y03200_x03072	3	-4	5.6169147421278467	3.8063851362032222	0.001017316203530072	4	1
edge	45	600	z04352_y03072_x02560	0	z04480_y03072_x02560	1	3	3.5173895318230279	7.4556361905509574	0.004142808929991304	9	1
edge	46	599	z04352_y03072_x02560	1	z04480_y03072_x02560	0	2	3.5119244109573629	7.8379040824379995	0.002965323140827536	9	1
edge	47	602	z04352_y03072_x02560	2	z04480_y03072_x02560	3	4	12.303914388186968	5.8016007377043524	0.007578595500405072	8	1
edge	48	603	z04352_y03072_x02560	3	z04480_y03072_x02560	4	4	4.3728879350619536	6.0201732391497504	0.003255144733969928	7	0
edge	49	605	z04352_y03072_x02560	4	z04480_y03072_x02560	6	4	3.5619969877961921	3.0659235456103522	0.006093279499594928	4	1
edge	50	607	z04352_y03072_x02560	5	z04480_y03072_x02560	8	4	7.1547337805195639	3.9116842853665261	0.005564435344155072	5	0
edge	51	601	z04352_y03072_x02560	6	z04480_y03072_x02560	2	3	0.22749398256746645	6.6301529468509806	0.007148694976258696	9	1
edge	52	604	z04352_y03072_x02560	7	z04480_y03072_x02560	5	3	6.3760049593124677	3.1315300323282873	0.005546617523741304	4	1
edge	55	606	z04352_y03072_x02560	10	z04480_y03072_x02560	7	3	3.9745762474594812	2.4541900164233867	0.004447984711241304	3	1
edge	48	439	z04352_y03072_x02560	3	z04352_y03200_x02560	9	-2	2.356855124183312	4.1999902286272111	0.003809579202922464	5	1
edge	49	437	z04352_y03072_x02560	4	z04352_y03200_x02560	7	-2	2.4205290022964618	3.3992041018828343	0.003534920999797464	4	1
edge	50	435	z04352_y03072_x02560	5	z04352_y03200_x02560	5	-2	2.8021471979145645	6.2398913238805003	0.002436288187297464	7	1
edge	53	432	z04352_y03072_x02560	8	z04352_y03200_x02560	2	-2	1.1483653144919117	4.4031630510198134	0.002710946390422464	5	1
edge	54	430	z04352_y03072_x02560	9	z04352_y03200_x02560	0	-2	1.59036876355799	5.0126823139232153	0.003939278909953714	6	0
edge	47	568	z04352_y03072_x02560	2	z04352_y03072_x02688	7	2	-1.1752224182655482	10.521075749550301	0.00091040928104746399	11	1
edge	48	566	z04352_y03072_x02560	3	z04352_y03072_x02688	5	2	-1.6321137856975838	8.5088078356393346	0.001154549906047464	9	1
edge	49	564	z04352_y03072_x02560	4	z04352_y03072_x02688	3	2	0.68588867322569058	5.3051819966852696	0.002619393656047464	6	1
edge	50	562	z04352_y03072_x02560	5	z04352_y03072_x02688	1	1	-1.5960030315950462	5.4403566354637451	0.002057377492086232	6	1
edge	51	570	z04352_y03072_x02560	6	z04352_y03072_x02688	9	2	-0.5059166929240746	2.8159577589708085	0.001307137796672464	3	1
edge	53	561	z04352_y03072_x02560	8	z04352_y03072_x02688	0	1	2.5241646330166532	8.5695836434055597	0.001004521046773732	9	1
edge	54	563	z04352_y03072_x02560	9	z04352_y03072_x02688	2	1	2.3465480634060896	6.7560610287639138	0.003682438527242482	8	1
edge	56	642	z04480_y03456_x02560	0	z04608_y03456_x02560	1	2	2.6014212628870155	2.7183209589779751	0.009429931640625	4	0
edge	57	641	z04480_y03456_x02560	1	z04608_y03456_x02560	0	1	-0.02690880561249287	4.4602034913397084	0.00690460205078125	6	1
edge	58	644	z04480_y03456_x02560	2	z04608_y03456_x02560	3	2	1.0366102271507316	3.4986226997503391	0.002866141011921286	4	1
edge	60	643	z04480_y03456_x02560	4	z04608_y03456_x02560	2	1	-2.1156625416658699	5.0845143270921689	0.00360107421875	6	1
edge	56	96	z04480_y03456_x02560	0	z04480_y03584_x02560	3	0	-0.435546875	4.3409373923641468	0.0030364990234375	5	0
edge	57	95	z04480_y03456_x02560	1	z04480_y03584_x02560	2	1	0.29214472737703545	5.6850547597961585	0.004625972117288768	7	1
edge	60	94	z04480_y03456_x02560	4	z04480_y03584_x02560	1	2	1.6653621649857087	4.4011793809736872	0.002721182515827536	5	0
edge	61	93	z04480_y03456_x02560	5	z04480_y03584_x02560	0	2	2.545066175483953	9.3802213226569027	0.003453604390827536	11	1
edge	56	560	z04480_y03456_x02560	0	z04480_y03456_x02688	5	2	-3.4835678410559012	4.6346132687274846	0.001576773336140036	5	1
edge	58	558	z04480_y03456_x02560	2	z04480_y03456_x02688	3	3	-0.30151727313977972	4.9392072451424953	0.004295396820616304	6	1
edge	59	556	z04480_y03456_x02560	3	z04480_y03456_x02688	1	2	-0.9576831418371512	5.3873995564028236	0.005986563375202536	7	1
edge	62	626	z04352_y03072_x03072	0	z04480_y03072_x03072	0	1	-8.0403426121615666	5.1616146792394115	0.007123295460836232	7	1
edge	63	629	z04352_y03072_x03072	1	z04480_y03072_x03072	3	3	-3.7921650348889671	6.1859058921562244	0.002632093413758696	7	1
edge	64	627	z04352_y03072_x03072	2	z04480_y03072_x03072	1	2	-19.81127532964274	2.7999168095398663	0.001429208109172464	3	1
edge	65	630	z04352_y03072_x03072	3	z04480_y03072_x03072	4	5	-12.039512464834843	4.3327909710509749	0.00307981175831884	5	1
edge	66	628	z04352_y03072_x03072	4	z04480_y03072_x03072	2	0	-2.875	3.9487843822492694	0.0002593994140625	4	1
edge	63	403	z04352_y03072_x03072	1	z04352_y03200_x03072	5	-3	-4.2564839228452911	7.2404312646917335	0.002098131195616304	8	1
edge	65	400	z04352_y03072_x03072	3	z04352_y03200_x03072	2	-2	2.4558861947402875	3.4087718432203515	0.003468863179890036	4	1
edge	67	398	z04352_y03072_x03072	5	z04352_y03200_x03072	0	-1	-1.2104639884587414	4.8405786964386897	0.000658686961038768	5	1
edge	68	663	z04480_y03200_x02944	0	z04608_y03200_x02944	0	2	-3.9465619028235324	5.5303024922209696	0.008931509664265036	8	1
edge	69	664	z04480_y03200_x02944	1	z04608_y03200_x02944	1	2	-3.8203341613075281	3.3802015977823339	0.003667227437702536	4	1
edge	71	666	z04480_y03200_x02944	3	z04608_y03200_x02944	3	2	-2.7001918721839502	2.9107382773897692	0.00748443603515625	4	0
edge	72	667	z04480_y03200_x02944	4	z04608_y03200_x02944	4	-2	16.700847987526686	2.3193321682037706	0.005869515726359964	3	0
edge	74	669	z04480_y03200_x02944	6	z04608_y03200_x02944	6	2	-4.2497862131267539	1.6629595445873488	0.016080252340046286	3	0
edge	74	369	z04480_y03200_x02944	6	z04480_y03328_x02944	0	-2	-3.0332972827984577	4.0303669420142878	0.004811636617390036	5	1
edge	75	370	z04480_y03200_x02944	7	z04480_y03328_x02944	1	4	10.806666754762773	5.2517354304112418	0.006657854694907428	7	1
edge	68	244	z04480_y03200_x02944	0	z04480_y03200_x03072	4	-4	-0.86789826556196203	6.1977146742935334	0.002588971476967572	7	1
edge	69	243	z04480_y03200_x02944	1	z04480_y03200_x03072	3	-5	-1.568144644705626	5.2304714269735388	0.00294248265675634	6	1
edge	76	656	z04480_y03456_x03072	0	z04608_y03456_x03072	2	-3	-2.4809374631586252	4.5308690341760194	0.0064849853515625	6	0
edge	77	654	z04480_y03456_x03072	1	z04608_y03456_x03072	0	-3	-8.5437375786368648	3.8981288502936962	0.005653333648133696	5	1
edge	78	659	z04480_y03456_x03072	2	z04608_y03456_x03072	5	-4	-5.2028791423936127	2.9082966070762799	0.00063063301521992798	3	0
edge	79	655	z04480_y03456_x03072	3	z04608_y03456_x03072	1	-3	-10.288948041741605	7.183238265846982	0.005058336273741304	9	1
edge	80	662	z04480_y03456_x03072	4	z04608_y03456_x03072	8	-3	-6.4713617755369341	3.2969461418092885	0.004264879242491304	4	0
edge	83	658	z04480_y03456_x03072	7	z04608_y03456_x03072	4	-4	-16.529372550352491	2.2098349183813824	0.007151349406655072	3	0
edge	84	660	z04480_y03456_x03072	8	z04608_y03456_x03072	6	-3	-13.620984532281	2.3277919532321207	0.005775499359678804	3	1
edge	76	122	z04480_y03456_x03072	0	z04480_y03584_x03072	4	3	-1.1379477717055124	7.9159484811230652	0.002738904937196196	9	1
edge	80	120	z04480_y03456_x03072	4	z04480_y03584_x03072	2	3	-2.2399790110239337	4.2193721365349512	0.003700208648133696	5	1
edge	82	119	z04480_y03456_x03072	6	z04480_y03584_x03072	1	2	-2.2730209451824521	8.5702446256854419	0.003336556741984964	10	1
edge	87	680	z04480_y03200_x02816	3	z04608_y03200_x02816	0	4	-17.48579672802498	3.4377001193363914	0.009089215617592572	5	0
edge	88	682	z04480_y03200_x02816	4	z04608_y03200_x02816	2	4	0.32297811871512749	5.0262004965919225	0.01183319091796875	8	1
edge	89	681	z04480_y03200_x02816	5	z04608_y03200_x02816	1	4	7.2109769364037675	3.0803518465909123	0.012463823933188678	5	1
edge	90	683	z04480_y03200_x02816	6	z04608_y03200_x02816	3	3	2.0456812220681968	4.0624262659213315	0.004615831390928804	5	1
edge	92	684	z04480_y03200_x02816	8	z04608_y03200_x02816	4	2	3.8587850550925396	3.8142369043803162	0.00097405116817128601	4	1
edge	85	192	z04480_y03200_x02816	0	z04480_y03328_x02816	4	4	-11.450870167142511	4.833214084618346	0.004828198771889447	6	1
edge	86	188	z04480_y03200_x02816	1	z04480_y03328_x02816	0	3	-10.989289962166367	2.820301578346784	0.015457201019835054	5	1
edge	85	74	z04480_y03200_x02816	0	z04480_y03200_x02944	6	-3	3.4395166577442069	2.9658943319687578	0.006973314301085054	4	1
edge	86	75	z04480_y03200_x02816	1	z04480_y03200_x02944	7	-2	-1.9080818113322948	5.8469174618518309	0.010785452535358786	9	1
edge	87	69	z04480_y03200_x02816	3	z04480_y03200_x02944	1	-8	10.215900716133547	4.1009681449535478	0.004384485922685144	5	1
edge	88	71	z04480_y03200_x02816	4	z04480_y03200_x02944	3	-7	16.706893222286453	5.2784427665165889	0.002733977672583876	6	1
edge	89	70	z04480_y03200_x02816	5	z04480_y03200_x02944	2	-8	31.496192614084066	6.0201238467187013	0.003255335532060144	7	1
edge	90	72	z04480_y03200_x02816	6	z04480_y03200_x02944	4	-3	1.2009103509280976	2.4711556384904254	0.004280138031553804	3	1
edge	93	691	z04480_y03584_x02560	0	z04608_y03584_x02560	0	-3	3.0388658288943589	6.3831693776176097	0.00506591796875	8	1
edge	94	692	z04480_y03584_x02560	1	z04608_y03584_x02560	1	-1	-3.3808640482120609	4.5923702118715122	0.010485347117288768	7	1
